ticker,title,event_ticker,market_type,status,result,outcome,created_time,open_time,close_time,settlement_ts,volume_fp,liquidity_dollars,open_interest_fp,resolution_month,source,liquidity_proxy,liquidity_bucket,stratum,sample_seed,liquidity_proxy_column
KXUCLGOAL-26JAN28ARSALM-ALMVGROMY55-1,Valeri Gromyko: 1+ goals,KXUCLGOAL-26JAN28ARSALM,binary,finalized,no,0.0,2026-01-28T21:18:45.98797Z,2026-01-28 21:23:00+00:00,2026-01-28 23:01:30.565020+00:00,2026-01-28T23:32:39.905915Z,0.0,0.0,0.0,2026-01,live,0.0,all,2026-01__all,20260409,volume_fp
KXUCLTOP-26-FCC,UCL League Phase Winner,KXUCLTOP-26,binary,finalized,no,0.0,2025-10-01T03:42:40.450917Z,2025-10-01 14:00:00+00:00,2026-01-28 23:33:31.613017+00:00,2026-01-28T23:41:59.941975Z,0.0,0.0,0.0,2026-01,live,0.0,all,2026-01__all,20260409,volume_fp
KXBUNDESLIGATOTAL-26JAN13VFBSGE-3,Frankfurt at Stuttgart: Totals,KXBUNDESLIGATOTAL-26JAN13VFBSGE,binary,finalized,yes,1.0,2026-01-07T02:01:07.395256Z,2026-01-07 02:05:00+00:00,2026-01-13 19:19:58.131235+00:00,2026-01-13T19:25:58.511424Z,168133.0,0.0,88021.0,2026-01,live,168133.0,high,2026-01__high,20260409,volume_fp
KXCRICKETT20IMATCH-26JAN26ITAIRL-ITA,Ireland vs Italy Winner?,KXCRICKETT20IMATCH-26JAN26ITAIRL,binary,finalized,yes,1.0,2026-01-24T01:00:49.213937Z,2026-01-24 13:00:00+00:00,2026-01-26 19:49:42.257833+00:00,2026-01-26T19:59:09.899712Z,13735.0,0.0,7890.0,2026-01,live,13735.0,high,2026-01__high,20260409,volume_fp
KXCS2MAP-26JAN13ASTFNC-1-AST,Will Astralis win map 1 in the Astralis vs. fnatic match?,KXCS2MAP-26JAN13ASTFNC-1,binary,finalized,no,0.0,2026-01-13T02:16:08.638693Z,2026-01-13 02:31:00+00:00,2026-01-13 17:49:45.622014+00:00,2026-01-13T18:20:48.370956Z,12527.0,0.0,11191.0,2026-01,live,12527.0,high,2026-01__high,20260409,volume_fp
KXDPWORLDTOUR-HEDDC26-RFOX,Will Ryan Fox win the Hero Dubai Desert Classic?,KXDPWORLDTOUR-HEDDC26,binary,finalized,no,0.0,2026-01-19T19:37:09.060226Z,2026-01-19 19:42:00+00:00,2026-01-25 17:33:04.352601+00:00,2026-01-25T17:34:10.861513Z,24791.0,0.0,24791.0,2026-01,live,24791.0,high,2026-01__high,20260409,volume_fp
KXEREDIVISIEGAME-26JAN11TELAJA-TEL,Telstar vs Ajax Winner?,KXEREDIVISIEGAME-26JAN11TELAJA,binary,finalized,no,0.0,2026-01-08T01:04:21.383317Z,2026-01-08 13:00:00+00:00,2026-01-11 15:41:00.715595+00:00,2026-01-11T15:50:27.588416Z,31169.0,0.0,26092.0,2026-01,live,31169.0,high,2026-01__high,20260409,volume_fp
KXFIBACHAMPLEAGUEGAME-26JAN08CHAPRO-PRO,Elan Chalon at Promitheas Patras BC Winner?,KXFIBACHAMPLEAGUEGAME-26JAN08CHAPRO,binary,finalized,no,0.0,2026-01-07T20:43:33.294412Z,2026-01-07 20:47:00+00:00,2026-01-08 20:35:19.634399+00:00,2026-01-08T20:44:43.237325Z,73749.0,0.0,0.0,2026-01,historical,73749.0,high,2026-01__high,20260409,volume_fp
KXLALIGATOTAL-26JAN24SEVATH-1,Bilbao at Sevilla: Totals,KXLALIGATOTAL-26JAN24SEVATH,binary,finalized,yes,1.0,2026-01-18T02:01:01.094632Z,2026-01-18 02:05:00+00:00,2026-01-24 18:50:03.809482+00:00,2026-01-24T18:51:40.004441Z,16976.0,0.0,10058.0,2026-01,live,16976.0,high,2026-01__high,20260409,volume_fp
KXLIGUE1GAME-26JAN17RCLAUX-TIE,Lens vs Auxerre Winner?,KXLIGUE1GAME-26JAN17RCLAUX,binary,finalized,no,0.0,2026-01-10T01:00:47.34767Z,2026-01-10 13:00:00+00:00,2026-01-17 17:59:53.666516+00:00,2026-01-17T18:09:20.88441Z,39702.0,0.0,21446.0,2026-01,live,39702.0,high,2026-01__high,20260409,volume_fp
KXLOLGAME-26JAN26JDGBLG-JDG,Will JD Gaming win the JD Gaming vs. Bilibili Gaming League of Legends match?,KXLOLGAME-26JAN26JDGBLG,binary,finalized,yes,1.0,2026-01-23T00:03:09.176218Z,2026-01-23 00:06:00+00:00,2026-01-26 14:09:43.232206+00:00,2026-01-26T14:12:49.902531Z,71892.0,0.0,44065.0,2026-01,live,71892.0,high,2026-01__high,20260409,volume_fp
KXNBAGAME-26JAN07LALSAS-LAL,Los Angeles L at San Antonio Winner?,KXNBAGAME-26JAN07LALSAS,binary,finalized,no,0.0,2026-01-05T14:02:32.393375Z,2026-01-05 19:06:00+00:00,2026-01-08 05:15:52.109972+00:00,2026-01-08T05:25:21.263907Z,8895569.0,0.0,0.0,2026-01,historical,8895569.0,high,2026-01__high,20260409,volume_fp
KXNBAGAME-26JAN25SACDET-DET,Sacramento at Detroit Winner?,KXNBAGAME-26JAN25SACDET,binary,finalized,yes,1.0,2026-01-23T08:01:41.874057Z,2026-01-23 13:06:00+00:00,2026-01-25 23:00:31.708095+00:00,2026-01-25T23:02:10.462003Z,1165871.0,0.0,979077.0,2026-01,live,1165871.0,high,2026-01__high,20260409,volume_fp
KXNBASPREAD-26JAN01HOUBKN-HOU16,Houston wins by over 16.5 Points?,KXNBASPREAD-26JAN01HOUBKN,binary,finalized,yes,1.0,2026-01-01T02:01:22.417475Z,2026-01-01 02:05:00+00:00,2026-01-02 01:30:47.612092+00:00,2026-01-02T01:36:55.030523Z,115235.0,0.0,0.0,2026-01,historical,115235.0,high,2026-01__high,20260409,volume_fp
KXNBASPREAD-26JAN07LALSAS-SAS13,San Antonio wins by over 13.5 Points?,KXNBASPREAD-26JAN07LALSAS,binary,finalized,yes,1.0,2026-01-07T05:01:37.172462Z,2026-01-07 05:06:00+00:00,2026-01-08 05:18:33.662642+00:00,2026-01-08T05:24:40.998272Z,87590.0,0.0,0.0,2026-01,historical,87590.0,high,2026-01__high,20260409,volume_fp
KXNBASPREAD-26JAN18ORLMEM-MEM4,Memphis wins by over 4.5 Points?,KXNBASPREAD-26JAN18ORLMEM,binary,finalized,yes,1.0,2026-01-17T17:02:06.109713Z,2026-01-17 17:06:00+00:00,2026-01-18 19:37:28.616692+00:00,2026-01-18T19:39:00.942662Z,42940.0,0.0,24315.0,2026-01,live,42940.0,high,2026-01__high,20260409,volume_fp
KXNBATOTAL-26JAN09NYKPHX-227,New York at Phoenix: Total Points,KXNBATOTAL-26JAN09NYKPHX,binary,finalized,no,0.0,2026-01-08T23:01:18.071216Z,2026-01-08 23:05:00+00:00,2026-01-10 04:47:25.789297+00:00,2026-01-10T04:53:31.087689Z,145080.0,0.0,75186.0,2026-01,live,145080.0,high,2026-01__high,20260409,volume_fp
KXNBATOTAL-26JAN10SASBOS-229,San Antonio at Boston: Total Points,KXNBATOTAL-26JAN10SASBOS,binary,finalized,no,0.0,2026-01-10T05:01:20.410933Z,2026-01-10 05:05:00+00:00,2026-01-11 03:45:32.644495+00:00,2026-01-11T03:51:37.575354Z,19978.0,0.0,13088.0,2026-01,live,19978.0,high,2026-01__high,20260409,volume_fp
KXNBATOTAL-26JAN11SASMIN-232,San Antonio at Minnesota: Total Points,KXNBATOTAL-26JAN11SASMIN,binary,finalized,no,0.0,2026-01-11T05:01:14.404415Z,2026-01-11 05:05:00+00:00,2026-01-12 02:39:52.718433+00:00,2026-01-12T02:45:57.803358Z,23922.0,0.0,17524.0,2026-01,live,23922.0,high,2026-01__high,20260409,volume_fp
KXNBATOTAL-26JAN14DENDAL-226,Denver at Dallas: Total Points,KXNBATOTAL-26JAN14DENDAL,binary,finalized,yes,1.0,2026-01-14T08:01:13.547994Z,2026-01-14 08:05:00+00:00,2026-01-15 05:13:27.226595+00:00,2026-01-15T05:19:31.539192Z,205119.0,0.0,118766.0,2026-01,live,205119.0,high,2026-01__high,20260409,volume_fp
KXNBATOTAL-26JAN24LALDAL-242,Los Angeles L at Dallas: Total Points,KXNBATOTAL-26JAN24LALDAL,binary,finalized,no,0.0,2026-01-24T02:01:21.98496Z,2026-01-24 02:05:00+00:00,2026-01-25 04:21:24.656156+00:00,2026-01-25T04:23:00.011904Z,23355.0,0.0,15597.0,2026-01,live,23355.0,high,2026-01__high,20260409,volume_fp
KXNCAAMBGAME-26JAN03UVMUNH-UNH,Vermont at New Hampshire Winner?,KXNCAAMBGAME-26JAN03UVMUNH,binary,finalized,no,0.0,2026-01-01T11:09:14.908104Z,2026-01-01 16:10:00+00:00,2026-01-03 20:09:17.684871+00:00,2026-01-03T20:40:19.484976Z,13879.0,0.0,0.0,2026-01,historical,13879.0,high,2026-01__high,20260409,volume_fp
KXNCAAMBGAME-26JAN07SLUVCU-SLU,Saint Louis at VCU Winner?,KXNCAAMBGAME-26JAN07SLUVCU,binary,finalized,yes,1.0,2026-01-05T14:05:07.356544Z,2026-01-05 19:07:00+00:00,2026-01-08 03:21:04.338499+00:00,2026-01-08T03:52:10.929679Z,277686.0,0.0,0.0,2026-01,historical,277686.0,high,2026-01__high,20260409,volume_fp
KXNCAAMBGAME-26JAN17LMCCHS-LMC,Le Moyne at Chicago St. Winner?,KXNCAAMBGAME-26JAN17LMCCHS,binary,finalized,yes,1.0,2026-01-15T11:09:00.825637Z,2026-01-15 16:09:00+00:00,2026-01-17 21:26:57.612239+00:00,2026-01-17T21:28:30.917577Z,48352.0,0.0,16421.0,2026-01,live,48352.0,high,2026-01__high,20260409,volume_fp
KXNCAAMBGAME-26JAN24YALEPENN-YALE,Yale at Penn Winner?,KXNCAAMBGAME-26JAN24YALEPENN,binary,finalized,yes,1.0,2026-01-22T08:08:08.0013Z,2026-01-22 13:10:00+00:00,2026-01-24 21:23:54.629442+00:00,2026-01-24T21:25:29.989678Z,71174.0,0.0,54211.0,2026-01,live,71174.0,high,2026-01__high,20260409,volume_fp
KXNCAAMBSPREAD-26JAN08SFLMU-SF1,San Francisco wins by over 1.5 Points?,KXNCAAMBSPREAD-26JAN08SFLMU,binary,finalized,no,0.0,2026-01-07T23:05:33.283377Z,2026-01-07 23:08:00+00:00,2026-01-09 07:00:10.361108+00:00,2026-01-09T07:06:17.601702Z,20769.0,0.0,11561.0,2026-01,live,20769.0,high,2026-01__high,20260409,volume_fp
KXNCAAMBSPREAD-26JAN14IONARID-IONA7,Iona wins by over 7.5 Points?,KXNCAAMBSPREAD-26JAN14IONARID,binary,finalized,no,0.0,2026-01-13T23:05:34.235507Z,2026-01-13 23:07:00+00:00,2026-01-15 02:36:24.909276+00:00,2026-01-15T02:42:31.604316Z,34809.0,0.0,31862.0,2026-01,live,34809.0,high,2026-01__high,20260409,volume_fp
KXNCAAMBSPREAD-26JAN17GTNCST-NCST6,North Carolina St. wins by over 6.5 Points?,KXNCAAMBSPREAD-26JAN17GTNCST,binary,finalized,no,0.0,2026-01-16T20:07:18.605684Z,2026-01-16 20:08:00+00:00,2026-01-17 19:30:46.601508+00:00,2026-01-17T19:32:21.020576Z,15915.0,0.0,5001.0,2026-01,live,15915.0,high,2026-01__high,20260409,volume_fp
KXNCAAMBSPREAD-26JAN20SJSUNEV-NEV31,Nevada wins by over 31.5 Points?,KXNCAAMBSPREAD-26JAN20SJSUNEV,binary,finalized,yes,1.0,2026-01-19T23:05:57.192598Z,2026-01-19 23:08:00+00:00,2026-01-21 05:20:10.692375+00:00,2026-01-21T05:21:44.682894Z,15529.0,0.0,15376.0,2026-01,live,15529.0,high,2026-01__high,20260409,volume_fp
KXNCAAMBTOTAL-26JAN08PEPPUSD-144,Pepperdine at San Diego: Total Points,KXNCAAMBTOTAL-26JAN08PEPPUSD,binary,finalized,yes,1.0,2026-01-07T23:05:22.627214Z,2026-01-07 23:08:00+00:00,2026-01-09 04:50:55.502847+00:00,2026-01-09T04:56:57.528408Z,18174.0,0.0,12009.0,2026-01,live,18174.0,high,2026-01__high,20260409,volume_fp
KXNCAAMBTOTAL-26JAN10USUBSU-147,Utah St. at Boise St.: Total Points,KXNCAAMBTOTAL-26JAN10USUBSU,binary,finalized,yes,1.0,2026-01-10T02:10:57.000612Z,2026-01-10 02:12:00+00:00,2026-01-11 06:21:13.848296+00:00,2026-01-11T06:27:17.666489Z,29885.0,0.0,28534.0,2026-01,live,29885.0,high,2026-01__high,20260409,volume_fp
KXNCAAMBTOTAL-26JAN24AMCCIW-128,Texas A&M-Corpus Christi at Incarnate Word: Total Points,KXNCAAMBTOTAL-26JAN24AMCCIW,binary,finalized,yes,1.0,2026-01-24T05:08:36.589293Z,2026-01-24 05:10:00+00:00,2026-01-24 23:32:11.847904+00:00,2026-01-24T23:33:49.873416Z,11806.0,0.0,7668.0,2026-01,live,11806.0,high,2026-01__high,20260409,volume_fp
KXNCAAWBGAME-26JAN01FLATENN-FLA,Florida at Tennessee Winner?,KXNCAAWBGAME-26JAN01FLATENN,binary,finalized,no,0.0,2025-12-29T20:10:52.849568Z,2025-12-30 01:12:00+00:00,2026-01-01 21:26:05.791942+00:00,2026-01-01T21:57:15.01Z,104341.0,0.0,0.0,2026-01,historical,104341.0,high,2026-01__high,20260409,volume_fp
KXNCAAWBGAME-26JAN16CPHAW-CP,Cal Poly at Hawai'i Winner?,KXNCAAWBGAME-26JAN16CPHAW,binary,finalized,no,0.0,2026-01-13T05:09:38.600031Z,2026-01-13 10:11:00+00:00,2026-01-16 07:00:25.883641+00:00,2026-01-16T07:31:33.560675Z,76158.0,0.0,69525.0,2026-01,live,76158.0,high,2026-01__high,20260409,volume_fp
KXNCAAWBGAME-26JAN22CCSUFDU-CCSU,Central Connecticut St. at FDU Winner?,KXNCAAWBGAME-26JAN22CCSUFDU,binary,finalized,no,0.0,2026-01-20T02:11:01.460356Z,2026-01-20 07:12:00+00:00,2026-01-23 02:53:03.675820+00:00,2026-01-23T03:24:09.983098Z,60244.0,0.0,45924.0,2026-01,live,60244.0,high,2026-01__high,20260409,volume_fp
KXNEXTNFLCOACH-MIA26-KKIN,Who will be the next Head Coach of the Miami Pro Football Team?,KXNEXTNFLCOACH-MIA26,binary,finalized,no,0.0,2026-01-07T18:01:36.108052Z,2026-01-07 19:00:00+00:00,2026-01-20 15:13:38.345516+00:00,2026-01-20T15:43:50.962966Z,10400.0,0.0,9418.0,2026-01,live,10400.0,high,2026-01__high,20260409,volume_fp
KXNFLANYTD-26JAN04INDHOU-HOUJHIGGINS81,Indianapolis at Houston: Anytime Touchdown Scorer: Jayden Higgins,KXNFLANYTD-26JAN04INDHOU,binary,finalized,yes,1.0,2026-01-02T07:01:36.331525Z,2026-01-02 07:06:00+00:00,2026-01-04 18:55:08.493153+00:00,2026-01-04T19:01:09.368835Z,73672.0,0.0,0.0,2026-01,historical,73672.0,high,2026-01__high,20260409,volume_fp
KXNFLANYTD-26JAN10GBCHI-CHIKMONANGAI25,Green Bay at Chicago: Anytime Touchdown Scorer: Kyle Monangai,KXNFLANYTD-26JAN10GBCHI,binary,finalized,no,0.0,2026-01-05T15:03:58.283423Z,2026-01-05 15:13:00+00:00,2026-01-11 05:14:36.087300+00:00,2026-01-11T05:20:37.942961Z,94076.0,0.0,74220.0,2026-01,live,94076.0,high,2026-01__high,20260409,volume_fp
KXNFLPASSYDS-26JAN18HOUNE-HOUCSTROUD7-275,C.J. Stroud: 275+ passing yards,KXNFLPASSYDS-26JAN18HOUNE,binary,finalized,no,0.0,2026-01-16T17:29:26.514521Z,2026-01-16 17:34:00+00:00,2026-01-18 23:34:33.328672+00:00,2026-01-18T23:41:00.320033Z,24269.0,0.0,15278.0,2026-01,live,24269.0,high,2026-01__high,20260409,volume_fp
KXNFLRECYDS-26JAN12HOUPIT-HOUWMARKS27-20,Woody Marks records 20+ receiving yards,KXNFLRECYDS-26JAN12HOUPIT,binary,finalized,no,0.0,2026-01-05T23:05:56.812349Z,2026-01-05 23:10:00+00:00,2026-01-13 04:34:32.526360+00:00,2026-01-13T04:40:41.641238Z,14033.0,0.0,12929.0,2026-01,live,14033.0,high,2026-01__high,20260409,volume_fp
KXNFLRSHYDS-26JAN11LACNE-NETHENDERSON32-60,TreVeyon Henderson records 60+ rushing yards,KXNFLRSHYDS-26JAN11LACNE,binary,finalized,no,0.0,2026-01-05T17:10:05.850616Z,2026-01-05 17:19:00+00:00,2026-01-12 04:24:34.265853+00:00,2026-01-12T04:30:37.593515Z,66623.0,0.0,62845.0,2026-01,live,66623.0,high,2026-01__high,20260409,volume_fp
KXNFLTEAMTOTAL-26JAN25NEDEN-NE26,New England at Denver: Team Totals: New England,KXNFLTEAMTOTAL-26JAN25NEDEN,binary,finalized,no,0.0,2026-01-19T00:37:26.983819Z,2026-01-19 00:42:00+00:00,2026-01-25 23:11:12.758596+00:00,2026-01-25T23:17:20.318975Z,24690.0,0.0,13164.0,2026-01,live,24690.0,high,2026-01__high,20260409,volume_fp
KXNFLTOTAL-26JAN04NOATL-40,New Orleans at Atlanta: Total Points,KXNFLTOTAL-26JAN04NOATL,binary,finalized,no,0.0,2025-12-29T08:01:21.200574Z,2025-12-29 08:05:00+00:00,2026-01-04 21:31:02.658136+00:00,2026-01-04T21:37:09.360827Z,97756.0,0.0,0.0,2026-01,historical,97756.0,high,2026-01__high,20260409,volume_fp
KXNHLGAME-26JAN24FLAMIN-FLA,Florida at Minnesota Winner?,KXNHLGAME-26JAN24FLAMIN,binary,finalized,yes,1.0,2026-01-22T02:03:14.9581Z,2026-01-22 07:07:00+00:00,2026-01-25 05:14:40.262703+00:00,2026-01-25T05:16:20.302641Z,578628.0,0.0,445735.0,2026-01,live,578628.0,high,2026-01__high,20260409,volume_fp
KXPGATOUR-SOOIH26-JSPA,Will J.J. Spaun win the Sony Open in Hawaii?,KXPGATOUR-SOOIH26,binary,finalized,no,0.0,2026-01-11T23:42:35.826635Z,2026-01-11 23:47:00+00:00,2026-01-19 03:47:33.634913+00:00,2026-01-19T03:48:43.068541Z,301370.0,0.0,263180.0,2026-01,live,301370.0,high,2026-01__high,20260409,volume_fp
KXPGATOUR-THAE26-ZDOU,Will Zecheng Dou win the The American Express?,KXPGATOUR-THAE26,binary,finalized,no,0.0,2026-01-19T17:57:24.020056Z,2026-01-19 18:02:00+00:00,2026-01-26 00:02:07.838984+00:00,2026-01-26T00:03:23.651786Z,10824.0,0.0,10824.0,2026-01,live,10824.0,high,2026-01__high,20260409,volume_fp
KXSAUDIPLGAME-26JAN09KHADAM-DAM,Al-Khaleej vs Damac Winner?,KXSAUDIPLGAME-26JAN09KHADAM,binary,finalized,no,0.0,2026-01-06T01:01:37.241401Z,2026-01-06 13:00:00+00:00,2026-01-09 15:10:34.589421+00:00,2026-01-09T15:19:57.501672Z,128844.0,0.0,94523.0,2026-01,live,128844.0,high,2026-01__high,20260409,volume_fp
KXSCOTTISHPREMGAME-26JAN24FALHIB-FAL,Falkirk vs Hibernian Winner?,KXSCOTTISHPREMGAME-26JAN24FALHIB,binary,finalized,yes,1.0,2026-01-21T05:51:29.862629Z,2026-01-21 05:54:00+00:00,2026-01-24 17:11:13.329203+00:00,2026-01-24T17:12:49.909201Z,11793.0,0.0,7161.0,2026-01,live,11793.0,high,2026-01__high,20260409,volume_fp
KXUCLGAME-26JAN28NAPCFC-TIE,Napoli vs Chelsea Winner?,KXUCLGAME-26JAN28NAPCFC,binary,finalized,no,0.0,2026-01-22T01:01:31.344547Z,2026-01-22 13:00:00+00:00,2026-01-28 22:00:37.346890+00:00,2026-01-28T22:02:10.483619Z,201340.0,0.0,104619.0,2026-01,live,201340.0,high,2026-01__high,20260409,volume_fp
KXUFCFIGHT-26JAN24GAUPUL-PUL,"Will Andrey Pulyaev win the Gautier vs Pulyaev professional MMA fight scheduled for Jan 24, 2026?",KXUFCFIGHT-26JAN24GAUPUL,binary,finalized,no,0.0,2026-01-06T20:52:15.97226Z,2026-01-06 21:52:00+00:00,2026-01-25 01:36:11.253867+00:00,2026-01-25T01:41:10.162803Z,1316134.0,0.0,985295.0,2026-01,live,1316134.0,high,2026-01__high,20260409,volume_fp
KXUFCFIGHT-26JAN24HOKFRE-HOK,"Will Josh Hokit win the Hokit vs Freeman professional MMA fight scheduled for Jan 24, 2026?",KXUFCFIGHT-26JAN24HOKFRE,binary,finalized,yes,1.0,2026-01-06T20:52:14.671253Z,2026-01-06 21:52:00+00:00,2026-01-24 23:52:12.687258+00:00,2026-01-24T23:57:20.032638Z,314269.0,0.0,268001.0,2026-01,live,314269.0,high,2026-01__high,20260409,volume_fp
KXWTAMATCH-26JAN09MCCJUV-JUV,Will Kaja Juvan win the McNally vs Juvan : Qualification match?,KXWTAMATCH-26JAN09MCCJUV,binary,finalized,no,0.0,2026-01-09T11:22:16.883469Z,2026-01-09 11:26:00+00:00,2026-01-10 08:46:32.025993+00:00,2026-01-10T08:52:37.612276Z,148929.0,0.0,64481.0,2026-01,live,148929.0,high,2026-01__high,20260409,volume_fp
KXWTAMATCH-26JAN22SONPUT-SON,Will Zeynep Sonmez win the Sonmez vs Putintseva : Round Of 32 match?,KXWTAMATCH-26JAN22SONPUT,binary,finalized,no,0.0,2026-01-21T03:03:47.275715Z,2026-01-21 03:07:00+00:00,2026-01-23 05:16:05.998985+00:00,2026-01-23T05:18:09.915867Z,663384.0,0.0,328572.0,2026-01,live,663384.0,high,2026-01__high,20260409,volume_fp
KXATPEXACTMATCH-26JAN20OPEDAV-DAV31,Will Alejandro Davidovich Fokina win the Reilly Opelka vs Alejandro Davidovich Fokina match by a set score of 3-1,KXATPEXACTMATCH-26JAN20OPEDAV,binary,finalized,no,0.0,2026-01-19T17:42:54.747903Z,2026-01-19 17:52:00+00:00,2026-01-21 06:45:44.677760+00:00,2026-01-21T06:51:44.669595Z,31.0,0.0,31.0,2026-01,live,31.0,low,2026-01__low,20260409,volume_fp
KXATPSETWINNER-26JAN19KHAMIC-1-KHA,Will Karen Khachanov win set 1 in the Karen Khachanov vs Alex Michelsen match,KXATPSETWINNER-26JAN19KHAMIC-1,binary,finalized,no,0.0,2026-01-19T17:43:21.147222Z,2026-01-19 17:52:00+00:00,2026-01-20 03:28:16.419443+00:00,2026-01-20T03:34:20.90124Z,379.0,0.0,379.0,2026-01,live,379.0,low,2026-01__low,20260409,volume_fp
KXCS2MAP-26JAN22IMPODK-1-IMP,Will Imperial win map 1 in the Imperial vs. ODDIK match?,KXCS2MAP-26JAN22IMPODK-1,binary,finalized,yes,1.0,2026-01-22T04:20:42.48902Z,2026-01-22 04:35:00+00:00,2026-01-22 18:04:44.173181+00:00,2026-01-22T18:07:49.929589Z,672.0,0.0,672.0,2026-01,live,672.0,low,2026-01__low,20260409,volume_fp
KXFACUPADVANCE-26JAN09PVAFLE-FLE,Port Vale vs Fleetwood,KXFACUPADVANCE-26JAN09PVAFLE,binary,finalized,no,0.0,2026-01-07T16:46:44.958458Z,2026-01-07 16:50:00+00:00,2026-01-09 21:40:11.301551+00:00,2026-01-09T21:49:32.63039Z,111.0,0.0,109.0,2026-01,live,111.0,low,2026-01__low,20260409,volume_fp
KXLOLTOTALMAPS-26JAN22GENFOX-3,Will over 2.5 maps be played in the Gen.G vs. BNK FEARX League of Legends match?,KXLOLTOTALMAPS-26JAN22GENFOX,binary,finalized,no,0.0,2026-01-21T10:30:37.255289Z,2026-01-21 10:35:00+00:00,2026-01-22 13:19:58.605772+00:00,2026-01-22T13:22:59.930324Z,221.0,0.0,220.0,2026-01,live,221.0,low,2026-01__low,20260409,volume_fp
KXNBA3PT-26JAN03PORSAS-SASDFOX4-1,De'Aaron Fox records 1+ threes,KXNBA3PT-26JAN03PORSAS,binary,finalized,yes,1.0,2026-01-03T15:01:25.887464Z,2026-01-03 15:10:00+00:00,2026-01-04 03:54:33.518750+00:00,2026-01-04T04:00:39.374372Z,2.0,0.0,0.0,2026-01,historical,2.0,low,2026-01__low,20260409,volume_fp
KXNBA3PT-26JAN08INDCHA-CHAKKNUEPPEL7-2,Kon Knueppel records 2+ threes,KXNBA3PT-26JAN08INDCHA,binary,finalized,yes,1.0,2026-01-08T07:01:25.000737Z,2026-01-08 07:10:00+00:00,2026-01-09 07:04:36.855321+00:00,2026-01-09T07:10:37.486082Z,403.0,0.0,403.0,2026-01,live,403.0,low,2026-01__low,20260409,volume_fp
KXNBA3PT-26JAN19UTASAS-SASSCASTLE5-1,Stephon Castle: 1+ threes,KXNBA3PT-26JAN19UTASAS,binary,finalized,yes,1.0,2026-01-19T02:01:48.964442Z,2026-01-19 02:10:00+00:00,2026-01-20 01:00:20.746718+00:00,2026-01-20T01:06:20.870327Z,699.0,0.0,699.0,2026-01,live,699.0,low,2026-01__low,20260409,volume_fp
KXNBAAST-26JAN04MEMLAL-LALLDONCIC77-9,Luka Dončić records 9+ assists,KXNBAAST-26JAN04MEMLAL,binary,finalized,no,0.0,2026-01-04T17:02:32.422096Z,2026-01-04 17:07:00+00:00,2026-01-05 05:24:30.074857+00:00,2026-01-05T05:30:40.1847Z,35.0,0.0,0.0,2026-01,historical,35.0,low,2026-01__low,20260409,volume_fp
KXNBAAST-26JAN06ORLWAS-WASCMCCOLLUM3-4,CJ McCollum records 4+ assists,KXNBAAST-26JAN06ORLWAS,binary,finalized,yes,1.0,2026-01-06T04:01:22.106459Z,2026-01-06 04:10:00+00:00,2026-01-07 03:01:18.277620+00:00,2026-01-07T03:07:20.928616Z,487.0,0.0,0.0,2026-01,historical,487.0,low,2026-01__low,20260409,volume_fp
KXNBAAST-26JAN07MILGSW-GSWSCURRY30-8,Stephen Curry records 8+ assists,KXNBAAST-26JAN07MILGSW,binary,finalized,no,0.0,2026-01-07T05:01:41.857293Z,2026-01-07 05:11:00+00:00,2026-01-08 05:40:28.819565+00:00,2026-01-08T05:46:41.362402Z,10.0,0.0,0.0,2026-01,historical,10.0,low,2026-01__low,20260409,volume_fp
KXNBAAST-26JAN15ATLPOR-ATLNALEXANDERWALKER7-2,Nickeil Alexander-Walker records 2+ assists,KXNBAAST-26JAN15ATLPOR,binary,finalized,yes,1.0,2026-01-15T13:01:32.606963Z,2026-01-15 13:11:00+00:00,2026-01-16 05:39:48.359406+00:00,2026-01-16T05:45:53.612192Z,402.0,0.0,402.0,2026-01,live,402.0,low,2026-01__low,20260409,volume_fp
KXNBAAST-26JAN27DETDEN-DETCCUNNINGHAM2-14,Cade Cunningham: 14+ assists,KXNBAAST-26JAN27DETDEN,binary,finalized,no,0.0,2026-01-27T01:01:23.914248Z,2026-01-27 01:10:00+00:00,2026-01-28 04:34:31.887679+00:00,2026-01-28T04:40:40.172089Z,690.0,0.0,690.0,2026-01,live,690.0,low,2026-01__low,20260409,volume_fp
KXNBABLK-26JAN25TOROKC-OKCSGILGEOUSALEXANDER2-2,Shai Gilgeous-Alexander: 2+ blocks,KXNBABLK-26JAN25TOROKC,binary,finalized,yes,1.0,2026-01-25T06:01:24.795478Z,2026-01-25 06:10:00+00:00,2026-01-26 03:04:33.567339+00:00,2026-01-26T03:10:40.351423Z,316.0,0.0,316.0,2026-01,live,316.0,low,2026-01__low,20260409,volume_fp
KXNBAPTS-26JAN03ATLTOR-ATLDDANIELS5-11,Dyson Daniels records 11+ points,KXNBAPTS-26JAN03ATLTOR,binary,finalized,yes,1.0,2026-01-03T08:01:14.244399Z,2026-01-03 08:10:00+00:00,2026-01-04 04:10:35.015728+00:00,2026-01-04T04:16:39.407318Z,401.0,0.0,0.0,2026-01,historical,401.0,low,2026-01__low,20260409,volume_fp
