ticker,title,result,outcome,resolution_month,liquidity_bucket,timepoint,target_ts,candle_end_ts,time_diff_seconds,implied_prob,matched
KXDPWORLDTOUR-HEDDC26-RFOX,Will Ryan Fox win the Hero Dubai Desert Classic?,no,0.0,2026-01,high,last_preclose,1769362384,1769266800.0,95584.0,0.01,True
KXEREDIVISIEGAME-26JAN11TELAJA-TEL,Telstar vs Ajax Winner?,no,0.0,2026-01,high,1d_before_close,1768059660,,,,False
KXEREDIVISIEGAME-26JAN11TELAJA-TEL,Telstar vs Ajax Winner?,no,0.0,2026-01,high,6h_before_close,1768124460,1768125600.0,1140.0,0.23,True
KXEREDIVISIEGAME-26JAN11TELAJA-TEL,Telstar vs Ajax Winner?,no,0.0,2026-01,high,1h_before_close,1768142460,1768143600.0,1140.0,0.01,True
KXEREDIVISIEGAME-26JAN11TELAJA-TEL,Telstar vs Ajax Winner?,no,0.0,2026-01,high,last_preclose,1768146060,1768143600.0,2460.0,0.01,True
KXFIBACHAMPLEAGUEGAME-26JAN08CHAPRO-PRO,Elan Chalon at Promitheas Patras BC Winner?,no,0.0,2026-01,high,1d_before_close,1767818119,,,,False
KXFIBACHAMPLEAGUEGAME-26JAN08CHAPRO-PRO,Elan Chalon at Promitheas Patras BC Winner?,no,0.0,2026-01,high,6h_before_close,1767882919,1767884400.0,1481.0,0.52,True
KXFIBACHAMPLEAGUEGAME-26JAN08CHAPRO-PRO,Elan Chalon at Promitheas Patras BC Winner?,no,0.0,2026-01,high,1h_before_close,1767900919,1767902400.0,1481.0,0.1,True
KXFIBACHAMPLEAGUEGAME-26JAN08CHAPRO-PRO,Elan Chalon at Promitheas Patras BC Winner?,no,0.0,2026-01,high,last_preclose,1767904519,1767902400.0,2119.0,0.1,True
KXLALIGATOTAL-26JAN24SEVATH-1,Bilbao at Sevilla: Totals,yes,1.0,2026-01,high,1d_before_close,1769194203,,,,False
KXLALIGATOTAL-26JAN24SEVATH-1,Bilbao at Sevilla: Totals,yes,1.0,2026-01,high,6h_before_close,1769259003,1769256000.0,3003.0,0.67,True
KXLALIGATOTAL-26JAN24SEVATH-1,Bilbao at Sevilla: Totals,yes,1.0,2026-01,high,1h_before_close,1769277003,1769277600.0,597.0,0.54,True
KXLALIGATOTAL-26JAN24SEVATH-1,Bilbao at Sevilla: Totals,yes,1.0,2026-01,high,last_preclose,1769280603,1769277600.0,3003.0,0.54,True
KXLIGUE1GAME-26JAN17RCLAUX-TIE,Lens vs Auxerre Winner?,no,0.0,2026-01,high,1d_before_close,1768586393,1768604400.0,18007.0,0.22,True
KXLIGUE1GAME-26JAN17RCLAUX-TIE,Lens vs Auxerre Winner?,no,0.0,2026-01,high,6h_before_close,1768651193,1768651200.0,7.0,0.21,True
KXLIGUE1GAME-26JAN17RCLAUX-TIE,Lens vs Auxerre Winner?,no,0.0,2026-01,high,1h_before_close,1768669193,1768669200.0,7.0,0.36,True
KXLIGUE1GAME-26JAN17RCLAUX-TIE,Lens vs Auxerre Winner?,no,0.0,2026-01,high,last_preclose,1768672793,1768669200.0,3593.0,0.36,True
KXLOLGAME-26JAN26JDGBLG-JDG,Will JD Gaming win the JD Gaming vs. Bilibili Gaming League of Legends match?,yes,1.0,2026-01,high,1d_before_close,1769350183,1769349600.0,583.0,0.39,True
KXLOLGAME-26JAN26JDGBLG-JDG,Will JD Gaming win the JD Gaming vs. Bilibili Gaming League of Legends match?,yes,1.0,2026-01,high,6h_before_close,1769414983,1769414400.0,583.0,0.36,True
KXLOLGAME-26JAN26JDGBLG-JDG,Will JD Gaming win the JD Gaming vs. Bilibili Gaming League of Legends match?,yes,1.0,2026-01,high,1h_before_close,1769432983,1769432400.0,583.0,0.97,True
KXLOLGAME-26JAN26JDGBLG-JDG,Will JD Gaming win the JD Gaming vs. Bilibili Gaming League of Legends match?,yes,1.0,2026-01,high,last_preclose,1769436583,1769436000.0,583.0,0.88,True
KXNBAGAME-26JAN07LALSAS-LAL,Los Angeles L at San Antonio Winner?,no,0.0,2026-01,high,1d_before_close,1767762952,1767762000.0,952.0,0.35,True
KXNBAGAME-26JAN07LALSAS-LAL,Los Angeles L at San Antonio Winner?,no,0.0,2026-01,high,6h_before_close,1767827752,1767826800.0,952.0,0.29,True
KXNBAGAME-26JAN07LALSAS-LAL,Los Angeles L at San Antonio Winner?,no,0.0,2026-01,high,1h_before_close,1767845752,1767844800.0,952.0,0.24,True
KXNBAGAME-26JAN07LALSAS-LAL,Los Angeles L at San Antonio Winner?,no,0.0,2026-01,high,last_preclose,1767849352,1767848400.0,952.0,0.01,True
KXNBAGAME-26JAN25SACDET-DET,Sacramento at Detroit Winner?,yes,1.0,2026-01,high,1d_before_close,1769295631,1769295600.0,31.0,0.86,True
KXNBAGAME-26JAN25SACDET-DET,Sacramento at Detroit Winner?,yes,1.0,2026-01,high,6h_before_close,1769360431,1769360400.0,31.0,0.86,True
KXNBAGAME-26JAN25SACDET-DET,Sacramento at Detroit Winner?,yes,1.0,2026-01,high,1h_before_close,1769378431,1769378400.0,31.0,0.99,True
KXNBAGAME-26JAN25SACDET-DET,Sacramento at Detroit Winner?,yes,1.0,2026-01,high,last_preclose,1769382031,1769382000.0,31.0,0.99,True
KXNBASPREAD-26JAN01HOUBKN-HOU16,Houston wins by over 16.5 Points?,yes,1.0,2026-01,high,1d_before_close,1767231047,,,,False
KXNBASPREAD-26JAN01HOUBKN-HOU16,Houston wins by over 16.5 Points?,yes,1.0,2026-01,high,6h_before_close,1767295847,1767297600.0,1753.0,0.34,True
KXNBASPREAD-26JAN01HOUBKN-HOU16,Houston wins by over 16.5 Points?,yes,1.0,2026-01,high,1h_before_close,1767313847,1767315600.0,1753.0,0.84,True
KXNBASPREAD-26JAN01HOUBKN-HOU16,Houston wins by over 16.5 Points?,yes,1.0,2026-01,high,last_preclose,1767317447,1767315600.0,1847.0,0.84,True
KXNBASPREAD-26JAN07LALSAS-SAS13,San Antonio wins by over 13.5 Points?,yes,1.0,2026-01,high,1d_before_close,1767763113,1767772800.0,9687.0,0.28,True
KXNBASPREAD-26JAN07LALSAS-SAS13,San Antonio wins by over 13.5 Points?,yes,1.0,2026-01,high,6h_before_close,1767827913,1767826800.0,1113.0,0.35,True
KXNBASPREAD-26JAN07LALSAS-SAS13,San Antonio wins by over 13.5 Points?,yes,1.0,2026-01,high,1h_before_close,1767845913,1767844800.0,1113.0,0.29,True
KXNBASPREAD-26JAN07LALSAS-SAS13,San Antonio wins by over 13.5 Points?,yes,1.0,2026-01,high,last_preclose,1767849513,1767848400.0,1113.0,0.8,True
KXNBASPREAD-26JAN18ORLMEM-MEM4,Memphis wins by over 4.5 Points?,yes,1.0,2026-01,high,1d_before_close,1768678648,,,,False
KXNBASPREAD-26JAN18ORLMEM-MEM4,Memphis wins by over 4.5 Points?,yes,1.0,2026-01,high,6h_before_close,1768743448,1768744800.0,1352.0,0.29,True
KXNBASPREAD-26JAN18ORLMEM-MEM4,Memphis wins by over 4.5 Points?,yes,1.0,2026-01,high,1h_before_close,1768761448,1768762800.0,1352.0,0.95,True
KXNBASPREAD-26JAN18ORLMEM-MEM4,Memphis wins by over 4.5 Points?,yes,1.0,2026-01,high,last_preclose,1768765048,1768762800.0,2248.0,0.95,True
KXNBATOTAL-26JAN09NYKPHX-227,New York at Phoenix: Total Points,no,0.0,2026-01,high,1d_before_close,1767934045,,,,False
KXNBATOTAL-26JAN09NYKPHX-227,New York at Phoenix: Total Points,no,0.0,2026-01,high,6h_before_close,1767998845,1767999600.0,755.0,0.51,True
KXNBATOTAL-26JAN09NYKPHX-227,New York at Phoenix: Total Points,no,0.0,2026-01,high,1h_before_close,1768016845,1768017600.0,755.0,0.67,True
KXNBATOTAL-26JAN09NYKPHX-227,New York at Phoenix: Total Points,no,0.0,2026-01,high,last_preclose,1768020445,1768017600.0,2845.0,0.67,True
KXNBATOTAL-26JAN10SASBOS-229,San Antonio at Boston: Total Points,no,0.0,2026-01,high,1d_before_close,1768016732,1768024800.0,8068.0,0.51,True
KXNBATOTAL-26JAN10SASBOS-229,San Antonio at Boston: Total Points,no,0.0,2026-01,high,6h_before_close,1768081532,1768082400.0,868.0,0.55,True
KXNBATOTAL-26JAN10SASBOS-229,San Antonio at Boston: Total Points,no,0.0,2026-01,high,1h_before_close,1768099532,1768100400.0,868.0,0.02,True
KXNBATOTAL-26JAN10SASBOS-229,San Antonio at Boston: Total Points,no,0.0,2026-01,high,last_preclose,1768103132,1768100400.0,2732.0,0.02,True
KXNBATOTAL-26JAN11SASMIN-232,San Antonio at Minnesota: Total Points,no,0.0,2026-01,high,1d_before_close,1768099192,,,,False
KXNBATOTAL-26JAN11SASMIN-232,San Antonio at Minnesota: Total Points,no,0.0,2026-01,high,6h_before_close,1768163992,1768165200.0,1208.0,0.5,True
KXNBATOTAL-26JAN11SASMIN-232,San Antonio at Minnesota: Total Points,no,0.0,2026-01,high,1h_before_close,1768181992,1768183200.0,1208.0,0.05,True
KXNBATOTAL-26JAN11SASMIN-232,San Antonio at Minnesota: Total Points,no,0.0,2026-01,high,last_preclose,1768185592,1768183200.0,2392.0,0.05,True
KXNBATOTAL-26JAN14DENDAL-226,Denver at Dallas: Total Points,yes,1.0,2026-01,high,1d_before_close,1768367607,1768381200.0,13593.0,0.49,True
KXNBATOTAL-26JAN14DENDAL-226,Denver at Dallas: Total Points,yes,1.0,2026-01,high,6h_before_close,1768432407,1768431600.0,807.0,0.43,True
KXNBATOTAL-26JAN14DENDAL-226,Denver at Dallas: Total Points,yes,1.0,2026-01,high,1h_before_close,1768450407,1768449600.0,807.0,0.36,True
KXNBATOTAL-26JAN14DENDAL-226,Denver at Dallas: Total Points,yes,1.0,2026-01,high,last_preclose,1768454007,1768453200.0,807.0,0.7,True
KXNBATOTAL-26JAN24LALDAL-242,Los Angeles L at Dallas: Total Points,no,0.0,2026-01,high,1d_before_close,1769228484,,,,False
KXNBATOTAL-26JAN24LALDAL-242,Los Angeles L at Dallas: Total Points,no,0.0,2026-01,high,6h_before_close,1769293284,1769295600.0,2316.0,0.29,True
KXNBATOTAL-26JAN24LALDAL-242,Los Angeles L at Dallas: Total Points,no,0.0,2026-01,high,1h_before_close,1769311284,1769310000.0,1284.0,0.11,True
KXNBATOTAL-26JAN24LALDAL-242,Los Angeles L at Dallas: Total Points,no,0.0,2026-01,high,last_preclose,1769314884,1769313600.0,1284.0,0.1,True
KXNCAAMBGAME-26JAN03UVMUNH-UNH,Vermont at New Hampshire Winner?,no,0.0,2026-01,high,1d_before_close,1767384557,,,,False
KXNCAAMBGAME-26JAN03UVMUNH-UNH,Vermont at New Hampshire Winner?,no,0.0,2026-01,high,6h_before_close,1767449357,1767448800.0,557.0,0.25,True
KXNCAAMBGAME-26JAN03UVMUNH-UNH,Vermont at New Hampshire Winner?,no,0.0,2026-01,high,1h_before_close,1767467357,1767466800.0,557.0,0.1,True
KXNCAAMBGAME-26JAN03UVMUNH-UNH,Vermont at New Hampshire Winner?,no,0.0,2026-01,high,last_preclose,1767470957,1767470400.0,557.0,0.01,True
KXNCAAMBGAME-26JAN07SLUVCU-SLU,Saint Louis at VCU Winner?,yes,1.0,2026-01,high,1d_before_close,1767756064,1767754800.0,1264.0,0.45,True
KXNCAAMBGAME-26JAN07SLUVCU-SLU,Saint Louis at VCU Winner?,yes,1.0,2026-01,high,6h_before_close,1767820864,1767819600.0,1264.0,0.47,True
KXNCAAMBGAME-26JAN07SLUVCU-SLU,Saint Louis at VCU Winner?,yes,1.0,2026-01,high,1h_before_close,1767838864,1767837600.0,1264.0,0.42,True
KXNCAAMBGAME-26JAN07SLUVCU-SLU,Saint Louis at VCU Winner?,yes,1.0,2026-01,high,last_preclose,1767842464,1767841200.0,1264.0,0.99,True
KXNCAAMBGAME-26JAN17LMCCHS-LMC,Le Moyne at Chicago St. Winner?,yes,1.0,2026-01,high,1d_before_close,1768598817,,,,False
KXNCAAMBGAME-26JAN17LMCCHS-LMC,Le Moyne at Chicago St. Winner?,yes,1.0,2026-01,high,6h_before_close,1768663617,1768665600.0,1983.0,0.65,True
KXNCAAMBGAME-26JAN17LMCCHS-LMC,Le Moyne at Chicago St. Winner?,yes,1.0,2026-01,high,1h_before_close,1768681617,1768680000.0,1617.0,0.53,True
KXNCAAMBGAME-26JAN17LMCCHS-LMC,Le Moyne at Chicago St. Winner?,yes,1.0,2026-01,high,last_preclose,1768685217,1768683600.0,1617.0,0.99,True
KXNCAAMBGAME-26JAN24YALEPENN-YALE,Yale at Penn Winner?,yes,1.0,2026-01,high,1d_before_close,1769203434,1769194800.0,8634.0,0.65,True
KXNCAAMBGAME-26JAN24YALEPENN-YALE,Yale at Penn Winner?,yes,1.0,2026-01,high,6h_before_close,1769268234,1769266800.0,1434.0,0.74,True
KXNCAAMBGAME-26JAN24YALEPENN-YALE,Yale at Penn Winner?,yes,1.0,2026-01,high,1h_before_close,1769286234,1769284800.0,1434.0,0.92,True
KXNCAAMBGAME-26JAN24YALEPENN-YALE,Yale at Penn Winner?,yes,1.0,2026-01,high,last_preclose,1769289834,1769288400.0,1434.0,0.99,True
KXNCAAMBSPREAD-26JAN08SFLMU-SF1,San Francisco wins by over 1.5 Points?,no,0.0,2026-01,high,1d_before_close,1767855610,1767870000.0,14390.0,0.45,True
KXNCAAMBSPREAD-26JAN08SFLMU-SF1,San Francisco wins by over 1.5 Points?,no,0.0,2026-01,high,6h_before_close,1767920410,1767924000.0,3590.0,0.47,True
KXNCAAMBSPREAD-26JAN08SFLMU-SF1,San Francisco wins by over 1.5 Points?,no,0.0,2026-01,high,1h_before_close,1767938410,1767938400.0,10.0,0.13,True
KXNCAAMBSPREAD-26JAN08SFLMU-SF1,San Francisco wins by over 1.5 Points?,no,0.0,2026-01,high,last_preclose,1767942010,1767942000.0,10.0,0.01,True
KXNCAAMBSPREAD-26JAN14IONARID-IONA7,Iona wins by over 7.5 Points?,no,0.0,2026-01,high,1d_before_close,1768358184,1768374000.0,15816.0,0.55,True
KXNCAAMBSPREAD-26JAN14IONARID-IONA7,Iona wins by over 7.5 Points?,no,0.0,2026-01,high,6h_before_close,1768422984,1768424400.0,1416.0,0.55,True
KXNCAAMBSPREAD-26JAN14IONARID-IONA7,Iona wins by over 7.5 Points?,no,0.0,2026-01,high,1h_before_close,1768440984,1768442400.0,1416.0,0.1,True
KXNCAAMBSPREAD-26JAN14IONARID-IONA7,Iona wins by over 7.5 Points?,no,0.0,2026-01,high,last_preclose,1768444584,1768442400.0,2184.0,0.1,True
KXNCAAMBSPREAD-26JAN17GTNCST-NCST6,North Carolina St. wins by over 6.5 Points?,no,0.0,2026-01,high,1d_before_close,1768591846,,,,False
KXNCAAMBSPREAD-26JAN17GTNCST-NCST6,North Carolina St. wins by over 6.5 Points?,no,0.0,2026-01,high,6h_before_close,1768656646,,,,False
KXNCAAMBSPREAD-26JAN17GTNCST-NCST6,North Carolina St. wins by over 6.5 Points?,no,0.0,2026-01,high,1h_before_close,1768674646,1768676400.0,1754.0,0.02,True
KXNCAAMBSPREAD-26JAN17GTNCST-NCST6,North Carolina St. wins by over 6.5 Points?,no,0.0,2026-01,high,last_preclose,1768678246,1768676400.0,1846.0,0.02,True
KXNCAAMBSPREAD-26JAN20SJSUNEV-NEV31,Nevada wins by over 31.5 Points?,yes,1.0,2026-01,high,1d_before_close,1768886410,,,,False
KXNCAAMBSPREAD-26JAN20SJSUNEV-NEV31,Nevada wins by over 31.5 Points?,yes,1.0,2026-01,high,6h_before_close,1768951210,,,,False
KXNCAAMBSPREAD-26JAN20SJSUNEV-NEV31,Nevada wins by over 31.5 Points?,yes,1.0,2026-01,high,1h_before_close,1768969210,1768968000.0,1210.0,0.22,True
KXNCAAMBSPREAD-26JAN20SJSUNEV-NEV31,Nevada wins by over 31.5 Points?,yes,1.0,2026-01,high,last_preclose,1768972810,1768971600.0,1210.0,0.99,True
KXNCAAMBTOTAL-26JAN08PEPPUSD-144,Pepperdine at San Diego: Total Points,yes,1.0,2026-01,high,1d_before_close,1767847855,1767855600.0,7745.0,0.57,True
KXNCAAMBTOTAL-26JAN08PEPPUSD-144,Pepperdine at San Diego: Total Points,yes,1.0,2026-01,high,6h_before_close,1767912655,1767913200.0,545.0,0.61,True
KXNCAAMBTOTAL-26JAN08PEPPUSD-144,Pepperdine at San Diego: Total Points,yes,1.0,2026-01,high,1h_before_close,1767930655,1767931200.0,545.0,0.5,True
KXNCAAMBTOTAL-26JAN08PEPPUSD-144,Pepperdine at San Diego: Total Points,yes,1.0,2026-01,high,last_preclose,1767934255,1767931200.0,3055.0,0.5,True
KXNCAAMBTOTAL-26JAN10USUBSU-147,Utah St. at Boise St.: Total Points,yes,1.0,2026-01,high,1d_before_close,1768026073,,,,False
KXNCAAMBTOTAL-26JAN10USUBSU-147,Utah St. at Boise St.: Total Points,yes,1.0,2026-01,high,6h_before_close,1768090873,1768093200.0,2327.0,0.48,True
KXNCAAMBTOTAL-26JAN10USUBSU-147,Utah St. at Boise St.: Total Points,yes,1.0,2026-01,high,1h_before_close,1768108873,,,,False
KXNCAAMBTOTAL-26JAN10USUBSU-147,Utah St. at Boise St.: Total Points,yes,1.0,2026-01,high,last_preclose,1768112473,1768104000.0,8473.0,0.99,True
KXNCAAMBTOTAL-26JAN24AMCCIW-128,Texas A&M-Corpus Christi at Incarnate Word: Total Points,yes,1.0,2026-01,high,1d_before_close,1769211131,,,,False
KXNCAAMBTOTAL-26JAN24AMCCIW-128,Texas A&M-Corpus Christi at Incarnate Word: Total Points,yes,1.0,2026-01,high,6h_before_close,1769275931,1769277600.0,1669.0,0.65,True
KXNCAAMBTOTAL-26JAN24AMCCIW-128,Texas A&M-Corpus Christi at Incarnate Word: Total Points,yes,1.0,2026-01,high,1h_before_close,1769293931,1769295600.0,1669.0,0.62,True
KXNCAAMBTOTAL-26JAN24AMCCIW-128,Texas A&M-Corpus Christi at Incarnate Word: Total Points,yes,1.0,2026-01,high,last_preclose,1769297531,1769295600.0,1931.0,0.62,True
KXNCAAWBGAME-26JAN01FLATENN-FLA,Florida at Tennessee Winner?,no,0.0,2026-01,high,1d_before_close,1767216365,1767214800.0,1565.0,0.13,True
KXNCAAWBGAME-26JAN01FLATENN-FLA,Florida at Tennessee Winner?,no,0.0,2026-01,high,6h_before_close,1767281165,1767279600.0,1565.0,0.14,True
KXNCAAWBGAME-26JAN01FLATENN-FLA,Florida at Tennessee Winner?,no,0.0,2026-01,high,1h_before_close,1767299165,1767297600.0,1565.0,0.14,True
KXNCAAWBGAME-26JAN01FLATENN-FLA,Florida at Tennessee Winner?,no,0.0,2026-01,high,last_preclose,1767302765,1767301200.0,1565.0,0.01,True
KXNCAAWBGAME-26JAN16CPHAW-CP,Cal Poly at Hawai'i Winner?,no,0.0,2026-01,high,1d_before_close,1768460425,,,,False
KXNCAAWBGAME-26JAN16CPHAW-CP,Cal Poly at Hawai'i Winner?,no,0.0,2026-01,high,6h_before_close,1768525225,1768521600.0,3625.0,0.07,True
KXNCAAWBGAME-26JAN16CPHAW-CP,Cal Poly at Hawai'i Winner?,no,0.0,2026-01,high,1h_before_close,1768543225,1768543200.0,25.0,0.01,True
KXNCAAWBGAME-26JAN16CPHAW-CP,Cal Poly at Hawai'i Winner?,no,0.0,2026-01,high,last_preclose,1768546825,1768546800.0,25.0,0.01,True
KXNCAAWBGAME-26JAN22CCSUFDU-CCSU,Central Connecticut St. at FDU Winner?,no,0.0,2026-01,high,1d_before_close,1769050383,1769050800.0,417.0,0.03,True
KXNCAAWBGAME-26JAN22CCSUFDU-CCSU,Central Connecticut St. at FDU Winner?,no,0.0,2026-01,high,6h_before_close,1769115183,1769115600.0,417.0,0.06,True
KXNCAAWBGAME-26JAN22CCSUFDU-CCSU,Central Connecticut St. at FDU Winner?,no,0.0,2026-01,high,1h_before_close,1769133183,1769133600.0,417.0,0.01,True
KXNCAAWBGAME-26JAN22CCSUFDU-CCSU,Central Connecticut St. at FDU Winner?,no,0.0,2026-01,high,last_preclose,1769136783,1769133600.0,3183.0,0.01,True
KXNEXTNFLCOACH-MIA26-KKIN,Who will be the next Head Coach of the Miami Pro Football Team?,no,0.0,2026-01,high,1d_before_close,1768835618,1768838400.0,2782.0,0.01,True
KXNEXTNFLCOACH-MIA26-KKIN,Who will be the next Head Coach of the Miami Pro Football Team?,no,0.0,2026-01,high,6h_before_close,1768900418,,,,False
KXNEXTNFLCOACH-MIA26-KKIN,Who will be the next Head Coach of the Miami Pro Football Team?,no,0.0,2026-01,high,1h_before_close,1768918418,,,,False
KXNEXTNFLCOACH-MIA26-KKIN,Who will be the next Head Coach of the Miami Pro Football Team?,no,0.0,2026-01,high,last_preclose,1768922018,1768838400.0,83618.0,0.01,True
KXNFLANYTD-26JAN04INDHOU-HOUJHIGGINS81,Indianapolis at Houston: Anytime Touchdown Scorer: Jayden Higgins,yes,1.0,2026-01,high,1d_before_close,1767466508,1767463200.0,3308.0,0.18,True
KXNFLANYTD-26JAN04INDHOU-HOUJHIGGINS81,Indianapolis at Houston: Anytime Touchdown Scorer: Jayden Higgins,yes,1.0,2026-01,high,6h_before_close,1767531308,1767531600.0,292.0,0.23,True
KXNFLANYTD-26JAN04INDHOU-HOUJHIGGINS81,Indianapolis at Houston: Anytime Touchdown Scorer: Jayden Higgins,yes,1.0,2026-01,high,1h_before_close,1767549308,1767549600.0,292.0,0.33,True
KXNFLANYTD-26JAN04INDHOU-HOUJHIGGINS81,Indianapolis at Houston: Anytime Touchdown Scorer: Jayden Higgins,yes,1.0,2026-01,high,last_preclose,1767552908,1767549600.0,3308.0,0.33,True
KXNFLANYTD-26JAN10GBCHI-CHIKMONANGAI25,Green Bay at Chicago: Anytime Touchdown Scorer: Kyle Monangai,no,0.0,2026-01,high,1d_before_close,1768022076,1768021200.0,876.0,0.32,True
KXNFLANYTD-26JAN10GBCHI-CHIKMONANGAI25,Green Bay at Chicago: Anytime Touchdown Scorer: Kyle Monangai,no,0.0,2026-01,high,6h_before_close,1768086876,1768086000.0,876.0,0.31,True
KXNFLANYTD-26JAN10GBCHI-CHIKMONANGAI25,Green Bay at Chicago: Anytime Touchdown Scorer: Kyle Monangai,no,0.0,2026-01,high,1h_before_close,1768104876,1768104000.0,876.0,0.11,True
KXNFLANYTD-26JAN10GBCHI-CHIKMONANGAI25,Green Bay at Chicago: Anytime Touchdown Scorer: Kyle Monangai,no,0.0,2026-01,high,last_preclose,1768108476,1768107600.0,876.0,0.01,True
KXNFLPASSYDS-26JAN18HOUNE-HOUCSTROUD7-275,C.J. Stroud: 275+ passing yards,no,0.0,2026-01,high,1d_before_close,1768692873,,,,False
KXNFLPASSYDS-26JAN18HOUNE-HOUCSTROUD7-275,C.J. Stroud: 275+ passing yards,no,0.0,2026-01,high,6h_before_close,1768757673,1768759200.0,1527.0,0.18,True
KXNFLPASSYDS-26JAN18HOUNE-HOUCSTROUD7-275,C.J. Stroud: 275+ passing yards,no,0.0,2026-01,high,1h_before_close,1768775673,1768777200.0,1527.0,0.14,True
KXNFLPASSYDS-26JAN18HOUNE-HOUCSTROUD7-275,C.J. Stroud: 275+ passing yards,no,0.0,2026-01,high,last_preclose,1768779273,1768777200.0,2073.0,0.14,True
KXNFLRECYDS-26JAN12HOUPIT-HOUWMARKS27-20,Woody Marks records 20+ receiving yards,no,0.0,2026-01,high,1d_before_close,1768192472,1768194000.0,1528.0,0.29,True
KXNFLRECYDS-26JAN12HOUPIT-HOUWMARKS27-20,Woody Marks records 20+ receiving yards,no,0.0,2026-01,high,6h_before_close,1768257272,1768258800.0,1528.0,0.28,True
KXNFLRECYDS-26JAN12HOUPIT-HOUWMARKS27-20,Woody Marks records 20+ receiving yards,no,0.0,2026-01,high,1h_before_close,1768275272,1768276800.0,1528.0,0.02,True
KXNFLRECYDS-26JAN12HOUPIT-HOUWMARKS27-20,Woody Marks records 20+ receiving yards,no,0.0,2026-01,high,last_preclose,1768278872,1768276800.0,2072.0,0.02,True
KXNFLRSHYDS-26JAN11LACNE-NETHENDERSON32-60,TreVeyon Henderson records 60+ rushing yards,no,0.0,2026-01,high,1d_before_close,1768105474,1768107600.0,2126.0,0.46,True
KXNFLRSHYDS-26JAN11LACNE-NETHENDERSON32-60,TreVeyon Henderson records 60+ rushing yards,no,0.0,2026-01,high,6h_before_close,1768170274,1768168800.0,1474.0,0.46,True
KXNFLRSHYDS-26JAN11LACNE-NETHENDERSON32-60,TreVeyon Henderson records 60+ rushing yards,no,0.0,2026-01,high,1h_before_close,1768188274,1768186800.0,1474.0,0.19,True
KXNFLRSHYDS-26JAN11LACNE-NETHENDERSON32-60,TreVeyon Henderson records 60+ rushing yards,no,0.0,2026-01,high,last_preclose,1768191874,1768190400.0,1474.0,0.04,True
KXNFLTEAMTOTAL-26JAN25NEDEN-NE26,New England at Denver: Team Totals: New England,no,0.0,2026-01,high,1d_before_close,1769296272,1769295600.0,672.0,0.38,True
KXNFLTEAMTOTAL-26JAN25NEDEN-NE26,New England at Denver: Team Totals: New England,no,0.0,2026-01,high,6h_before_close,1769361072,1769360400.0,672.0,0.4,True
KXNFLTEAMTOTAL-26JAN25NEDEN-NE26,New England at Denver: Team Totals: New England,no,0.0,2026-01,high,1h_before_close,1769379072,1769378400.0,672.0,0.13,True
KXNFLTEAMTOTAL-26JAN25NEDEN-NE26,New England at Denver: Team Totals: New England,no,0.0,2026-01,high,last_preclose,1769382672,1769382000.0,672.0,0.01,True
KXNFLTOTAL-26JAN04NOATL-40,New Orleans at Atlanta: Total Points,no,0.0,2026-01,high,1d_before_close,1767475862,1767474000.0,1862.0,0.59,True
KXNFLTOTAL-26JAN04NOATL-40,New Orleans at Atlanta: Total Points,no,0.0,2026-01,high,6h_before_close,1767540662,1767542400.0,1738.0,0.59,True
KXNFLTOTAL-26JAN04NOATL-40,New Orleans at Atlanta: Total Points,no,0.0,2026-01,high,1h_before_close,1767558662,1767560400.0,1738.0,0.1,True
KXNFLTOTAL-26JAN04NOATL-40,New Orleans at Atlanta: Total Points,no,0.0,2026-01,high,last_preclose,1767562262,1767560400.0,1862.0,0.1,True
KXNHLGAME-26JAN24FLAMIN-FLA,Florida at Minnesota Winner?,yes,1.0,2026-01,high,1d_before_close,1769231680,1769230800.0,880.0,0.46,True
KXNHLGAME-26JAN24FLAMIN-FLA,Florida at Minnesota Winner?,yes,1.0,2026-01,high,6h_before_close,1769296480,1769295600.0,880.0,0.47,True
KXNHLGAME-26JAN24FLAMIN-FLA,Florida at Minnesota Winner?,yes,1.0,2026-01,high,1h_before_close,1769314480,1769313600.0,880.0,0.49,True
KXNHLGAME-26JAN24FLAMIN-FLA,Florida at Minnesota Winner?,yes,1.0,2026-01,high,last_preclose,1769318080,1769317200.0,880.0,0.99,True
KXPGATOUR-SOOIH26-JSPA,Will J.J. Spaun win the Sony Open in Hawaii?,no,0.0,2026-01,high,1d_before_close,1768708053,1768708800.0,747.0,0.01,True
KXPGATOUR-SOOIH26-JSPA,Will J.J. Spaun win the Sony Open in Hawaii?,no,0.0,2026-01,high,6h_before_close,1768772853,1768773600.0,747.0,0.01,True
KXPGATOUR-SOOIH26-JSPA,Will J.J. Spaun win the Sony Open in Hawaii?,no,0.0,2026-01,high,1h_before_close,1768790853,1768791600.0,747.0,0.01,True
KXPGATOUR-SOOIH26-JSPA,Will J.J. Spaun win the Sony Open in Hawaii?,no,0.0,2026-01,high,last_preclose,1768794453,1768791600.0,2853.0,0.01,True
KXPGATOUR-THAE26-ZDOU,Will Zecheng Dou win the The American Express?,no,0.0,2026-01,high,1d_before_close,1769299327,,,,False
KXPGATOUR-THAE26-ZDOU,Will Zecheng Dou win the The American Express?,no,0.0,2026-01,high,6h_before_close,1769364127,,,,False
